1,painstaking 
0,confusion and 
0,"all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill . "
1,"the film 's messages of tolerance and diversity are n't particularly original , but one ca n't help but be drawn in by the sympathetic characters "
0,after an uncertain start 
0,poorly dubbed 
1,the folks who prepare 
0,improvised on a day-to-day basis during production 
0,"sharp , overmanipulative hollywood practices "
0,do we really need another film that praises female self-sacrifice ? 
1,"once playful and haunting , "
0,the 50-something lovebirds are too immature and unappealing to care about . 
0,horrifying 
1,", with humor , warmth , and intelligence , captures a life interestingly lived "
1,the community 
0,less a study in madness or love than a study in schoolgirl obsession . 
1,a magnificent landscape to create a feature film that is wickedly fun to watch 
1,"it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you . "
0,relying on the viewer to do most of the work 
0,is a dim-witted pairing of teen-speak and animal gibberish . 
1,surprise us 
1,"schaeffer is n't in this film , which may be why it works as well as it does . "
1,a more balanced or fair portrayal of both sides 
0,phlegmatic bore 
0,one not-so-small problem 
1,lyrical and celebratory 
1,is pure punk existentialism 
0,you are likely to be as heartily sick of mayhem as cage 's war-weary marine . 
0,over-blown drama 
0,", standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill "
1,xmas 
1,fluidity and sense 
1,"admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold "
1,on a group of extremely talented musicians 
1,pulls off some deft ally mcbeal-style fantasy sequences 
1,a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture . 
0,will be upstaged by an avalanche of more appealing holiday-season product 
0,comedy that takes an astonishingly condescending attitude toward women 
1,"a delightful , witty , improbable romantic comedy "
0,to compensate for the paper-thin characterizations and facile situations 
1,the ring never lets you off the hook . 
0,in which most of the characters forget their lines 
1,behind bars 
1,'s made at least one damn fine horror movie 
0,negatives 
0,disguised as a war tribute is disgusting to begin with 
1,"eventually gets around to its real emotional business , striking deep chords of sadness "
0,keep from laughing at the ridiculous dialog or the oh-so convenient plot twists 
1,a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 
1,is so rich with period minutiae 
1,"has n't lost his touch , bringing off a superb performance in an admittedly middling film "
1,a delightful lark 
0,doing its usual worst to guilt-trip parents 
1,its contrivances 
1,quite enough of them 
1,"you 've already seen city by the sea under a variety of titles , but it 's worth yet another visit . "
1,its visual imagination 
0,"begging for attention , "
1,a zinger-filled crowd-pleaser that open-minded elvis fans ( but by no means all ) will have fun with . 
1,"sensitive , smart , savvy , compelling coming-of-age drama "
1,"to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb "
1,articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . 
0,the story is too steeped in fairy tales and other childish things to appeal much to teenagers 
1,the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar . 
1,-- definitely a step in the right direction 
0,the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues . 
1,make it an above-average thriller . 
1,then blood work is for you . 
0,lurks just below the proceedings and 
1,it is a great film . 
0,which is often preachy and poorly acted 
1,the lengths 
0,"favored by pretentious , untalented artistes who enjoy moaning about their cruel fate "
1,"a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress "
0,'s indicative of how uncompelling the movie is unless it happens to cover your particular area of interest 
1,"a wonderful , ghastly film . "
0,a lumbering load 
1,"scenery , vibe and all -- "
0,"a zombie movie in every sense of the word -- mindless , lifeless , meandering , loud , painful , obnoxious . "
1,more interesting -- 
1,innovations and glimpse 
1,simple and precise 
0,to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best 
1,"the movie is clever , offbeat and even gritty enough to overcome my resistance . "
1,that it is laughingly enjoyable 
1,"was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise "
0,so aggressively cheery that pollyana would reach for a barf bag . 
1,most breezy movie steven spielberg 
1,a more graceful way of portraying the devastation of this disease 
0,flat run 
1,"enjoys quirky , fun , popcorn movies "
0,"the film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is . "
1,something a little more special behind it : music that did n't sell many records but helped change a nation 
1,a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence 
1,real masterpiece 
0,he 'll go to weave a protective cocoon around his own ego 
1,surprisingly 
1,in spite of featuring a script credited to no fewer than five writers 
1,oscar-sweeping franchise predecessor 
0,swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell . 
0,by its lack of purpose 
1,"the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them "
0,as the cinematic equivalent of high humidity 
0,"is overlong and not well-acted , but credit writer-producer-director "
0,"is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean "
0,"little action , almost no suspense or believable tension , one-dimensional characters up "
1,the experience worthwhile 
0,the demented mind 
1,the ingenious construction ( adapted by david hare from michael cunningham 's novel ) 
1,... had this much imagination and nerve 
0,un-bear-able 
1,packed with inventive cinematic tricks and an ironically killer soundtrack 
